id,object_id,object_repr,action_flag,change_message,content_type_id,user_id,action_time
329,1503,Orden para N6 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.542120
330,1502,Orden para N5 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.542150
331,1501,Orden para N4 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.542179
332,1500,Orden para N3 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.542208
333,1499,Orden para N2 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.542237
334,1498,Orden para N1 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.542266
335,1497,Orden para NPB - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.542294
336,1496,Orden para N7 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.542323
337,1495,Orden para N6 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.542352
338,1494,Orden para N5 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.542380
339,1493,Orden para N4 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.542409
340,1492,Orden para N3 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.542437
341,1491,Orden para N2 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.542468
342,1490,Orden para N1 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.542496
343,1489,Orden para NPB - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.542525
344,1488,Orden para N7 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.542553
345,1487,Orden para N6 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.542581
346,1486,Orden para N5 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.542610
347,1485,Orden para N4 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.542638
348,1484,Orden para N3 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.542666
349,1483,Orden para N2 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.542695
350,1482,Orden para N1 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.542723
351,1481,Orden para NPB - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.542751
352,1480,Orden para N7 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.542779
353,1479,Orden para N6 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.542810
354,1478,Orden para N5 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.542840
355,1477,Orden para N4 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.542869
356,1476,Orden para N3 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.542898
357,1475,Orden para N2 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.542927
358,1474,Orden para N1 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.542956
359,1473,Orden para NPB - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.542985
360,1472,Orden para N7 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.543013
361,1471,Orden para N6 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.543043
362,1470,Orden para N5 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.543073
363,1469,Orden para N4 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.543103
364,1468,Orden para N3 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.543132
365,1467,Orden para N2 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.543162
366,1466,Orden para N1 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.543191
367,1465,Orden para NPB - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.543372
368,1464,Orden para N7 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.543418
369,1463,Orden para N6 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.543440
370,1462,Orden para N5 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.543455
371,1461,Orden para N4 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.543470
372,1460,Orden para N3 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.543484
373,1459,Orden para N2 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.543497
374,1458,Orden para N1 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.543511
375,1457,Orden para NPB - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:11.543524
376,1456,Orden para N7 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.715061
377,1455,Orden para N6 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.715097
378,1454,Orden para N5 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.715115
379,1453,Orden para N4 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.715132
380,1452,Orden para N3 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.715147
381,1451,Orden para N2 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.715162
382,1450,Orden para N1 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.715177
383,1449,Orden para NPB - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.715192
384,1448,Orden para N7 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.715217
385,1447,Orden para N6 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.715232
386,1446,Orden para N5 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.715246
387,1445,Orden para N4 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.715261
388,1444,Orden para N3 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.715275
389,1443,Orden para N2 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.715290
390,1442,Orden para N1 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.715303
391,1441,Orden para NPB - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.715317
392,1440,Orden para N7 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.715331
393,1439,Orden para N6 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.715345
394,1438,Orden para N5 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.715359
395,1437,Orden para N4 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.715373
396,1436,Orden para N3 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.715386
397,1435,Orden para N2 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.715400
398,1434,Orden para N1 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.715413
399,1433,Orden para NPB - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.715426
400,1432,Orden para N7 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.715440
401,1431,Orden para N6 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.715453
402,1430,Orden para N5 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.715466
403,1429,Orden para N4 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.715480
404,1428,Orden para N3 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.715493
405,1427,Orden para N2 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.715511
406,1426,Orden para N1 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.715525
407,1425,Orden para NPB - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.715538
408,1424,Orden para N7 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.715551
409,1423,Orden para N6 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.715565
410,1422,Orden para N5 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.715578
411,1421,Orden para N4 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.715591
412,1420,Orden para N3 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.715603
413,1419,Orden para N2 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.715616
414,1418,Orden para N1 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.715629
415,1417,Orden para NPB - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.715643
416,1416,Orden para N7 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.715657
417,1415,Orden para N6 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.715671
418,1414,Orden para N5 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.715686
419,1413,Orden para N4 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.715699
420,1412,Orden para N3 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.715712
421,1411,Orden para N2 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716120
422,1410,Orden para N1 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716142
423,1409,Orden para NPB - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716158
424,1408,Orden para N7 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716172
425,1407,Orden para N6 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716186
426,1406,Orden para N5 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716200
427,1405,Orden para N4 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716214
428,1404,Orden para N3 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716227
429,1403,Orden para N2 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716241
430,1402,Orden para N1 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716255
431,1401,Orden para NPB - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716268
432,1400,Orden para N7 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716280
433,1399,Orden para N6 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716293
434,1398,Orden para N5 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716306
435,1397,Orden para N4 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716319
436,1396,Orden para N3 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716332
437,1395,Orden para N2 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716345
438,1394,Orden para N1 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716358
439,1393,Orden para NPB - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716370
440,1392,Orden para N7 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716383
441,1391,Orden para N6 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716397
442,1390,Orden para N5 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716410
443,1389,Orden para N4 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716422
444,1388,Orden para N3 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716435
445,1387,Orden para N2 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716448
446,1386,Orden para N1 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716460
447,1385,Orden para NPB - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716473
448,1384,Orden para N7 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716486
449,1383,Orden para N6 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716499
450,1382,Orden para N5 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716511
451,1381,Orden para N4 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716523
452,1380,Orden para N3 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716536
453,1379,Orden para N2 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716550
454,1378,Orden para N1 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716562
455,1377,Orden para NPB - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716575
456,1376,Orden para N7 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716587
457,1375,Orden para N6 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716600
458,1374,Orden para N5 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716613
459,1373,Orden para N4 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716627
460,1372,Orden para N3 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716640
461,1371,Orden para N2 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716654
462,1370,Orden para N1 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716667
463,1369,Orden para NPB - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716680
464,1368,Orden para N7 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716694
465,1367,Orden para N6 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716706
466,1366,Orden para N5 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716719
467,1365,Orden para N4 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716732
468,1364,Orden para N3 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716745
469,1363,Orden para N2 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716759
470,1362,Orden para N1 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716771
471,1361,Orden para NPB - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716784
472,1360,Orden para N7 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716797
473,1359,Orden para N6 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716810
474,1358,Orden para N5 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716823
475,1357,Orden para N4 - PROGRAMACION HVAC,3,,28,1,2025-01-30 09:05:16.716836
476,1,PROGRAMACION HVAC,2,"[{""changed"": {""fields"": [""Programado""]}}]",25,1,2025-01-30 09:05:29.347747
477,1,PROGRAMACION HVAC,2,"[{""changed"": {""fields"": [""Areas""]}}]",25,1,2025-01-30 09:05:35.152270
478,1,PROGRAMACION HVAC,3,,25,1,2025-01-30 09:05:50.369584
479,2,HVAC-UNIDAD CONDENSADORA VRF-CUATRIMESTRAL,1,"[{""added"": {}}]",25,1,2025-01-30 09:06:18.730692
480,2,HVAC-UNIDAD CONDENSADORA VRF-CUATRIMESTRAL,2,"[{""changed"": {""fields"": [""Programado""]}}]",25,1,2025-01-30 09:11:29.066478
481,2,HVAC-UNIDAD CONDENSADORA VRF-CUATRIMESTRAL,2,[],25,1,2025-01-30 09:29:35.042134
482,2,HVAC-UNIDAD CONDENSADORA VRF-CUATRIMESTRAL,2,[],25,1,2025-01-30 09:35:15.483890
483,2,HVAC-UNIDAD CONDENSADORA VRF-CUATRIMESTRAL,2,[],25,1,2025-01-30 09:35:18.564656
484,2,HVAC-UNIDAD CONDENSADORA VRF-CUATRIMESTRAL,2,"[{""changed"": {""fields"": [""Programado""]}}]",25,1,2025-01-30 09:46:24.186798
485,334604,WO-ACTIVIDADES_CUATRIMESTRALES_HVAC - N3,3,,28,1,2025-01-30 09:46:54.501472
486,334603,WO-ACTIVIDADES_CUATRIMESTRALES_HVAC - N3,3,,28,1,2025-01-30 09:46:54.501534
487,334602,WO-ACTIVIDADES_CUATRIMESTRALES_HVAC - N2,3,,28,1,2025-01-30 09:46:54.501568
488,334601,WO-ACTIVIDADES_CUATRIMESTRALES_HVAC - N2,3,,28,1,2025-01-30 09:46:54.501605
489,334600,WO-ACTIVIDADES_CUATRIMESTRALES_HVAC - N1,3,,28,1,2025-01-30 09:46:54.501635
490,334599,WO-ACTIVIDADES_CUATRIMESTRALES_HVAC - N3,3,,28,1,2025-01-30 09:46:54.501669
491,334598,WO-ACTIVIDADES_CUATRIMESTRALES_HVAC - N3,3,,28,1,2025-01-30 09:46:54.501699
492,334597,WO-ACTIVIDADES_CUATRIMESTRALES_HVAC - N2,3,,28,1,2025-01-30 09:46:54.501727
493,334596,WO-ACTIVIDADES_CUATRIMESTRALES_HVAC - N2,3,,28,1,2025-01-30 09:46:54.501754
494,334595,WO-ACTIVIDADES_CUATRIMESTRALES_HVAC - N1,3,,28,1,2025-01-30 09:46:54.501781
495,334594,WO-ACTIVIDADES_CUATRIMESTRALES_HVAC - N3,3,,28,1,2025-01-30 09:46:54.501809
496,334593,WO-ACTIVIDADES_CUATRIMESTRALES_HVAC - N3,3,,28,1,2025-01-30 09:46:54.501835
497,334592,WO-ACTIVIDADES_CUATRIMESTRALES_HVAC - N2,3,,28,1,2025-01-30 09:46:54.501862
498,334591,WO-ACTIVIDADES_CUATRIMESTRALES_HVAC - N2,3,,28,1,2025-01-30 09:46:54.501890
499,334590,WO-ACTIVIDADES_CUATRIMESTRALES_HVAC - N1,3,,28,1,2025-01-30 09:46:54.501918
500,334589,WO-ACTIVIDADES_CUATRIMESTRALES_HVAC,3,,28,1,2025-01-30 09:46:54.501944
501,334588,WO-ACTIVIDADES_CUATRIMESTRALES_HVAC,3,,28,1,2025-01-30 09:46:54.501971
502,334587,WO-ACTIVIDADES_CUATRIMESTRALES_HVAC,3,,28,1,2025-01-30 09:46:54.501998
503,2,HVAC-UNIDAD CONDENSADORA VRF-CUATRIMESTRAL,2,"[{""changed"": {""fields"": [""FechaDeInicio"", ""Programado""]}}]",25,1,2025-01-30 09:47:03.106560
504,1,Mensual,2,[],9,1,2025-01-30 09:48:50.909350
505,2,ACTIVIDADES_MENSUALES_HVAC,1,"[{""added"": {}}, {""added"": {""name"": ""pasos hoja de ruta"", ""object"": ""PASO 1""}}]",16,1,2025-01-30 09:49:07.238399
506,2,HVAC-UNIDAD CONDENSADORA VRF-CUATRIMESTRAL,2,"[{""changed"": {""fields"": [""HojaDeRuta"", ""Programado""]}}]",25,1,2025-01-30 09:49:12.633028
507,334674,WO-ACTIVIDADES_MENSUALES_HVAC - N3,3,,28,1,2025-01-30 09:49:44.559129
508,334673,WO-ACTIVIDADES_MENSUALES_HVAC - N3,3,,28,1,2025-01-30 09:49:44.559167
509,334672,WO-ACTIVIDADES_MENSUALES_HVAC - N2,3,,28,1,2025-01-30 09:49:44.559187
510,334671,WO-ACTIVIDADES_MENSUALES_HVAC - N2,3,,28,1,2025-01-30 09:49:44.559204
511,334670,WO-ACTIVIDADES_MENSUALES_HVAC - N1,3,,28,1,2025-01-30 09:49:44.559220
512,334669,WO-ACTIVIDADES_MENSUALES_HVAC - N3,3,,28,1,2025-01-30 09:49:44.559236
513,334668,WO-ACTIVIDADES_MENSUALES_HVAC - N3,3,,28,1,2025-01-30 09:49:44.559252
514,334667,WO-ACTIVIDADES_MENSUALES_HVAC - N2,3,,28,1,2025-01-30 09:49:44.559267
515,334666,WO-ACTIVIDADES_MENSUALES_HVAC - N2,3,,28,1,2025-01-30 09:49:44.559282
516,334665,WO-ACTIVIDADES_MENSUALES_HVAC - N1,3,,28,1,2025-01-30 09:49:44.559296
517,334664,WO-ACTIVIDADES_MENSUALES_HVAC - N3,3,,28,1,2025-01-30 09:49:44.559311
518,334663,WO-ACTIVIDADES_MENSUALES_HVAC - N3,3,,28,1,2025-01-30 09:49:44.559325
519,334662,WO-ACTIVIDADES_MENSUALES_HVAC - N2,3,,28,1,2025-01-30 09:49:44.559340
520,334661,WO-ACTIVIDADES_MENSUALES_HVAC - N2,3,,28,1,2025-01-30 09:49:44.559364
521,334660,WO-ACTIVIDADES_MENSUALES_HVAC - N1,3,,28,1,2025-01-30 09:49:44.559386
522,334659,WO-ACTIVIDADES_MENSUALES_HVAC - N3,3,,28,1,2025-01-30 09:49:44.559400
523,334658,WO-ACTIVIDADES_MENSUALES_HVAC - N3,3,,28,1,2025-01-30 09:49:44.559413
524,334657,WO-ACTIVIDADES_MENSUALES_HVAC - N2,3,,28,1,2025-01-30 09:49:44.559428
525,334656,WO-ACTIVIDADES_MENSUALES_HVAC - N2,3,,28,1,2025-01-30 09:49:44.559441
526,334655,WO-ACTIVIDADES_MENSUALES_HVAC - N1,3,,28,1,2025-01-30 09:49:44.559455
527,334654,WO-ACTIVIDADES_MENSUALES_HVAC - N3,3,,28,1,2025-01-30 09:49:44.559469
528,334653,WO-ACTIVIDADES_MENSUALES_HVAC - N3,3,,28,1,2025-01-30 09:49:44.559482
529,334652,WO-ACTIVIDADES_MENSUALES_HVAC - N2,3,,28,1,2025-01-30 09:49:44.559496
530,334651,WO-ACTIVIDADES_MENSUALES_HVAC - N2,3,,28,1,2025-01-30 09:49:44.559510
531,334650,WO-ACTIVIDADES_MENSUALES_HVAC - N1,3,,28,1,2025-01-30 09:49:44.559523
532,334649,WO-ACTIVIDADES_MENSUALES_HVAC - N3,3,,28,1,2025-01-30 09:49:44.559537
533,334648,WO-ACTIVIDADES_MENSUALES_HVAC - N3,3,,28,1,2025-01-30 09:49:44.559551
534,334647,WO-ACTIVIDADES_MENSUALES_HVAC - N2,3,,28,1,2025-01-30 09:49:44.559565
535,334646,WO-ACTIVIDADES_MENSUALES_HVAC - N2,3,,28,1,2025-01-30 09:49:44.559579
536,334645,WO-ACTIVIDADES_MENSUALES_HVAC - N1,3,,28,1,2025-01-30 09:49:44.559592
537,334644,WO-ACTIVIDADES_MENSUALES_HVAC - N3,3,,28,1,2025-01-30 09:49:44.559605
538,334643,WO-ACTIVIDADES_MENSUALES_HVAC - N3,3,,28,1,2025-01-30 09:49:44.559619
539,334642,WO-ACTIVIDADES_MENSUALES_HVAC - N2,3,,28,1,2025-01-30 09:49:44.559632
540,334641,WO-ACTIVIDADES_MENSUALES_HVAC - N2,3,,28,1,2025-01-30 09:49:44.559645
541,334640,WO-ACTIVIDADES_MENSUALES_HVAC - N1,3,,28,1,2025-01-30 09:49:44.559659
542,334639,WO-ACTIVIDADES_MENSUALES_HVAC - N3,3,,28,1,2025-01-30 09:49:44.559672
543,334638,WO-ACTIVIDADES_MENSUALES_HVAC - N3,3,,28,1,2025-01-30 09:49:44.559685
544,334637,WO-ACTIVIDADES_MENSUALES_HVAC - N2,3,,28,1,2025-01-30 09:49:44.559698
545,334636,WO-ACTIVIDADES_MENSUALES_HVAC - N2,3,,28,1,2025-01-30 09:49:44.559711
546,334635,WO-ACTIVIDADES_MENSUALES_HVAC - N1,3,,28,1,2025-01-30 09:49:44.559725
547,334634,WO-ACTIVIDADES_MENSUALES_HVAC - N3,3,,28,1,2025-01-30 09:49:44.559738
548,334633,WO-ACTIVIDADES_MENSUALES_HVAC - N3,3,,28,1,2025-01-30 09:49:44.559752
549,334632,WO-ACTIVIDADES_MENSUALES_HVAC - N2,3,,28,1,2025-01-30 09:49:44.559765
550,334631,WO-ACTIVIDADES_MENSUALES_HVAC - N2,3,,28,1,2025-01-30 09:49:44.559779
551,334630,WO-ACTIVIDADES_MENSUALES_HVAC - N1,3,,28,1,2025-01-30 09:49:44.559792
552,334629,WO-ACTIVIDADES_MENSUALES_HVAC - N3,3,,28,1,2025-01-30 09:49:44.559806
553,334628,WO-ACTIVIDADES_MENSUALES_HVAC - N3,3,,28,1,2025-01-30 09:49:44.559818
554,334627,WO-ACTIVIDADES_MENSUALES_HVAC - N2,3,,28,1,2025-01-30 09:49:44.559832
555,334626,WO-ACTIVIDADES_MENSUALES_HVAC - N2,3,,28,1,2025-01-30 09:49:44.559845
556,334625,WO-ACTIVIDADES_MENSUALES_HVAC - N1,3,,28,1,2025-01-30 09:49:44.559858
557,334624,WO-ACTIVIDADES_MENSUALES_HVAC - N3,3,,28,1,2025-01-30 09:49:44.559873
558,334623,WO-ACTIVIDADES_MENSUALES_HVAC - N3,3,,28,1,2025-01-30 09:49:44.559886
559,334622,WO-ACTIVIDADES_MENSUALES_HVAC - N2,3,,28,1,2025-01-30 09:49:44.559900
560,334621,WO-ACTIVIDADES_MENSUALES_HVAC - N2,3,,28,1,2025-01-30 09:49:44.559913
561,334620,WO-ACTIVIDADES_MENSUALES_HVAC - N1,3,,28,1,2025-01-30 09:49:44.559926
562,334619,WO-ACTIVIDADES_CUATRIMESTRALES_HVAC - N3,3,,28,1,2025-01-30 09:49:44.559939
563,334618,WO-ACTIVIDADES_CUATRIMESTRALES_HVAC - N3,3,,28,1,2025-01-30 09:49:44.559955
564,334617,WO-ACTIVIDADES_CUATRIMESTRALES_HVAC - N2,3,,28,1,2025-01-30 09:49:44.559969
565,334616,WO-ACTIVIDADES_CUATRIMESTRALES_HVAC - N2,3,,28,1,2025-01-30 09:49:44.559982
566,334615,WO-ACTIVIDADES_CUATRIMESTRALES_HVAC - N1,3,,28,1,2025-01-30 09:49:44.559995
567,334614,WO-ACTIVIDADES_CUATRIMESTRALES_HVAC - N3,3,,28,1,2025-01-30 09:49:44.560009
568,334613,WO-ACTIVIDADES_CUATRIMESTRALES_HVAC - N3,3,,28,1,2025-01-30 09:49:44.560022
569,334612,WO-ACTIVIDADES_CUATRIMESTRALES_HVAC - N2,3,,28,1,2025-01-30 09:49:44.560035
570,334611,WO-ACTIVIDADES_CUATRIMESTRALES_HVAC - N2,3,,28,1,2025-01-30 09:49:44.560058
571,334610,WO-ACTIVIDADES_CUATRIMESTRALES_HVAC - N1,3,,28,1,2025-01-30 09:49:44.560077
572,334609,WO-ACTIVIDADES_CUATRIMESTRALES_HVAC - N3,3,,28,1,2025-01-30 09:49:44.560091
573,334608,WO-ACTIVIDADES_CUATRIMESTRALES_HVAC - N3,3,,28,1,2025-01-30 09:49:44.560108
574,334607,WO-ACTIVIDADES_CUATRIMESTRALES_HVAC - N2,3,,28,1,2025-01-30 09:49:44.560132
575,334606,WO-ACTIVIDADES_CUATRIMESTRALES_HVAC - N2,3,,28,1,2025-01-30 09:49:44.560157
576,334605,WO-ACTIVIDADES_CUATRIMESTRALES_HVAC - N1,3,,28,1,2025-01-30 09:49:44.560183
577,2,HVAC-UNIDAD CONDENSADORA VRF-CUATRIMESTRAL,2,"[{""changed"": {""fields"": [""Programado""]}}]",25,1,2025-01-30 09:49:52.612134
578,2,HVAC-UNIDAD CONDENSADORA VRF-CUATRIMESTRAL,2,"[{""changed"": {""fields"": [""Programado""]}}]",25,1,2025-01-30 09:57:47.288506
579,334729,WO-ACTIVIDADES_MENSUALES_HVAC - N3,3,,28,1,2025-01-30 09:58:04.820909
580,334728,WO-ACTIVIDADES_MENSUALES_HVAC - N3,3,,28,1,2025-01-30 09:58:04.820977
581,334727,WO-ACTIVIDADES_MENSUALES_HVAC - N2,3,,28,1,2025-01-30 09:58:04.821000
582,334726,WO-ACTIVIDADES_MENSUALES_HVAC - N2,3,,28,1,2025-01-30 09:58:04.821020
583,334725,WO-ACTIVIDADES_MENSUALES_HVAC - N1,3,,28,1,2025-01-30 09:58:04.821039
584,334724,WO-ACTIVIDADES_MENSUALES_HVAC - N3,3,,28,1,2025-01-30 09:58:04.821056
585,334723,WO-ACTIVIDADES_MENSUALES_HVAC - N3,3,,28,1,2025-01-30 09:58:04.821073
586,334722,WO-ACTIVIDADES_MENSUALES_HVAC - N2,3,,28,1,2025-01-30 09:58:04.821089
587,334721,WO-ACTIVIDADES_MENSUALES_HVAC - N2,3,,28,1,2025-01-30 09:58:04.821105
588,334720,WO-ACTIVIDADES_MENSUALES_HVAC - N1,3,,28,1,2025-01-30 09:58:04.821123
